Year,Rep,Blk,Entry,Treatment,Accession,Name,Main_plot,x,y,salinity_0_6,salinity_6_24,SLA_leaf_area,SLA_leaf_wt,standct_early_row1,standct_early_row2,standct_late_row1,standct_late_row2,plants_m2,X_4_plant_bloom_Julian,flower,height_front,height_back,height,lodging,matu,maturity,survivors_plot,survivor_density,survivor_perc_indian,survivor_perc,testweight_g,seed_200wt_g,seed_ct_200wt,dirty_wt_kg,clean_wt_kg,oil_perc,Comments,Harvest_date
2017h,2,6,10,Saline,Ames 31950,UGA-SAM1-258,12074,367.5,430,13.3,9.7,NA,NA,7,1,16,6,2.405949256,230,92,77.47,75.565,76.5175,2,278,140,18,1.968503937,81.81818182,20,163.199215,10.586,200,0.08,0.05,30.98124867,,297
2017h,2,6,11,Control,Ames 31745,UGA-SAM1-052,6066,327.5,185,2.42,4.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2017h,2,6,11,Saline,Ames 31725,UGA-SAM1-032,12075,372.5,430,13.22,9.61,NA,NA,0,1,9,4,1.421697288,240,102,90.805,86.36,88.5825,2,NA,NA,8,0.874890639,61.53846154,8.888888889,NA,1.195,10,0,0.001195,NA,,297
2017h,2,6,12,Control,Ames 31937,UGA-SAM1-245,6067,332.5,185,2.33,4.1,NA,NA,19,23,NA,NA,4.593175853,212,74,127.635,114.3,120.9675,2,264,126,42,NA,NA,46.66666667,182.45,12.032,200,0.67,0.43,34.76134418,,291
2017h,2,6,12,Saline,Ames 31727,UGA-SAM1-034,12076,377.5,430,13.09,9.52,140.92,1.1,0,1,0,3,0.32808399,233,95,100.33,92.075,96.2025,2,272,134,3,0.32808399,100,3.333333333,NA,13.956,200,0.03,0.03,NA,Heights taken from one row.,297
2017h,2,6,13,Control,Ames 31865,UGA-SAM1-173,6068,337.5,185,2.28,3.85,NA,NA,20,16,NA,NA,3.937007874,206,68,117.475,103.505,110.49,1,264,126,36,NA,NA,40,205.33,10.639,200,1.31,0.95,44.05668449,,291
2017h,2,6,13,Saline,Ames 31878,UGA-SAM1-186,12077,382.5,430,12.96,9.41,NA,NA,0,1,0,1,0.10936133,248,110,NA,47.625,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,NA,,297
2017h,2,6,14,Control,Ames 31782,UGA-SAM1-090,6069,342.5,185,2.26,3.66,NA,NA,4,11,NA,NA,1.640419948,220,82,115.57,101.6,108.585,1,258,120,15,NA,NA,16.66666667,202.27,9.382,200,0.44,0.24,35.02557545,,291
2017h,2,6,14,Saline,Ames 31816,UGA-SAM1-124,12078,387.5,430,12.82,9.28,191.16,3.37,0,1,1,1,0.21872266,233,95,86.36,85.09,85.725,1,272,134,2,0.21872266,100,2.222222222,NA,2.827,80,0,0.002827,NA,,297
2017h,2,6,15,Control,Ames 31960,UGA-SAM1-268,6070,347.5,185,2.28,3.51,NA,NA,15,10,NA,NA,2.734033246,220,82,125.095,111.76,118.4275,1,270,132,25,NA,NA,27.77777778,175.89,10.05,200,0.8,0.42,25.28822589,,291
2017h,2,6,15,Saline,Ames 31814,UGA-SAM1-122,12079,392.5,430,12.63,9.15,NA,NA,3,8,8,13,2.296587927,222,84,72.39,86.36,79.375,3,264,126,21,2.296587927,100,23.33333333,NA,5.701,200,0.13,0.05,37.28009383,,297
2017h,2,6,16,Control,Ames 31729,UGA-SAM1-036,6071,352.5,185,2.34,3.4,NA,NA,17,18,NA,NA,3.827646544,207,69,93.98,99.695,96.8375,1,248,110,35,NA,NA,38.88888889,180.97269,10.093,200,0.29,0.16,38.00256492,,291
2017h,2,6,16,Saline,Ames 31922,UGA-SAM1-230,12080,397.5,430,12.41,9.02,NA,NA,1,4,2,4,0.656167979,226,88,66.675,69.215,67.945,1,NA,NA,5,0.546806649,83.33333333,5.555555556,NA,7.96,200,0.03,0.02,NA,Heights taken from one row.,297
2017h,2,6,17,Control,Ames 31753,UGA-SAM1-060,6072,357.5,185,2.44,3.31,NA,NA,11,3,NA,NA,1.531058618,228,90,73.66,64.135,68.8975,1,268,130,14,NA,NA,15.55555556,NA,6.2,200,0.23,0.04,34.16408834,,291
2017h,2,6,17,Saline,Ames 31715,UGA-SAM1-022,12081,402.5,430,12.19,8.87,179.11,1.45,11,10,9,10,2.077865267,220,82,70.485,73.66,72.0725,2,268,130,16,1.749781277,84.21052632,17.77777778,NA,6.825,200,0.1,0.05,NA,,297
2017h,2,6,18,Control,Pioneer 63A21,,6073,362.5,185,2.57,3.25,NA,NA,18,23,NA,NA,4.483814523,205,67,102.235,109.22,105.7275,2,248,110,41,NA,NA,45.55555556,196.6,14.374,200,0.45,0.33,35.35405319,,291
2017h,2,6,18,Saline,RHA 472,,12082,407.5,430,11.98,8.7,NA,NA,0,0,2,0,0.21872266,244,106,46.355,43.18,44.7675,1,NA,NA,1,0.10936133,50,1.111111111,NA,0.262,20,0,0.000262,NA,Heights taken from one row.,297
2017h,2,6,2,Control,Ames 31784,UGA-SAM1-092,5066,327.5,150,3.97,5.28,NA,NA,4,5,NA,NA,0.984251969,220,82,93.98,93.98,93.98,1,264,126,9,NA,NA,10,131.6293,11.233,200,0.28,0.08,24.55245428,,291
2017h,2,6,2,Saline,Ames 31697,UGA-SAM1-004,11075,372.5,395,11.35,9.22,NA,NA,6,2,10,17,2.952755906,226,88,106.68,104.14,105.41,3,NA,NA,22,2.405949256,81.48148148,24.44444444,193.53,10.674,200,0.35,0.22,37.41165234,,297
2017h,2,6,3,Control,Ames 31743,UGA-SAM1-050,5067,332.5,150,3.85,5.06,NA,NA,24,19,NA,NA,4.702537183,216,78,91.44,86.36,88.9,1,254,116,43,NA,NA,47.77777778,195.29,7.013,200,0.59,0.27,41.23880597,,291
2017h,2,6,3,Saline,Ames 31903,UGA-SAM1-211,11076,377.5,395,11.28,9.08,489.72,4.58,7,7,6,2,0.874890639,222,84,63.5,67.945,65.7225,1,268,130,8,0.874890639,100,8.888888889,188.43403,10.112,200,0.12,0.09,36.33045149,,297
2017h,2,6,4,Control,Ames 31978,UGA-SAM1-286,5068,337.5,150,3.74,4.88,NA,NA,17,9,NA,NA,2.843394576,216,78,93.345,99.695,96.52,2,264,126,26,NA,NA,28.88888889,205.06,11.114,200,0.6,0.39,45.98800471,,291
2017h,2,6,4,Saline,Ames 31974,UGA-SAM1-282,11077,382.5,395,11.22,8.92,NA,NA,2,0,7,7,1.531058618,222,84,93.345,77.47,85.4075,2,278,140,14,1.531058618,100,15.55555556,186.04077,12.736,200,0.17,0.15,36.83082827,,297
2017h,2,6,5,Control,Ames 31919,UGA-SAM1-227,5069,342.5,150,3.66,4.71,NA,NA,23,27,NA,NA,5.468066492,220,82,115.57,111.76,113.665,2,268,130,50,NA,NA,55.55555556,185.6,8.168,200,0.87,0.42,32.79718039,,291
2017h,2,6,5,Saline,Ames 31808,UGA-SAM1-116,11078,387.5,395,11.15,8.75,NA,NA,5,2,4,2,0.656167979,240,102,75.565,90.17,82.8675,2,NA,NA,5,0.546806649,83.33333333,5.555555556,NA,6.534,75,0.02,0.01,NA,,297
2017h,2,6,6,Control,Ames 31914,UGA-SAM1-222,5070,347.5,150,3.62,4.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2017h,2,6,6,Saline,Ames 31744,UGA-SAM1-051,11079,392.5,395,11.04,8.58,300.91,3.3,1,2,7,6,1.421697288,220,82,118.11,73.025,95.5675,2,NA,NA,9,0.984251969,69.23076923,10,197.72551,14.018,200,0.22,0.16,34.35107177,,297
2017h,2,6,7,Control,Ames 31722,UGA-SAM1-029,5071,352.5,150,3.61,4.43,NA,NA,7,9,NA,NA,1.749781277,220,82,104.14,113.03,108.585,2,264,126,16,NA,NA,17.77777778,NA,NA,NA,NA,0,NA,,291
2017h,2,6,7,Saline,Ames 31959,UGA-SAM1-267,11080,397.5,395,10.92,8.38,NA,NA,2,3,1,2,0.32808399,226,88,60.325,57.15,58.7375,1,264,126,4,0.437445319,NA,4.444444444,NA,10.882,200,0.02,0.01,NA,,297
2017h,2,6,8,Control,Ames 31920,UGA-SAM1-228,5072,357.5,150,3.62,4.32,NA,NA,17,9,NA,NA,2.843394576,220,82,161.29,158.115,159.7025,1,264,126,26,NA,NA,28.88888889,200.87,10.093,200,1.25,0.8,32.21012172,,291
2017h,2,6,8,Saline,Ames 31929,UGA-SAM1-237,11081,402.5,395,10.79,8.19,NA,NA,5,5,3,3,0.656167979,228,90,49.53,55.245,52.3875,1,278,140,5,0.546806649,83.33333333,5.555555556,NA,3.894,100,0.01,0.003894,NA,,297
2017h,2,6,9,Control,Ames 31931,UGA-SAM1-239,5073,362.5,150,3.64,4.24,NA,NA,7,7,NA,NA,1.531058618,216,78,96.52,86.36,91.44,1,254,116,14,NA,NA,15.55555556,235.62,7.486,200,0.44,0.24,37.7385159,,291
2017h,2,6,9,Saline,Ames 31941,UGA-SAM1-249,11082,407.5,395,10.64,8.03,NA,NA,3,2,8,6,1.531058618,233,95,76.2,73.025,74.6125,1,NA,NA,13,1.421697288,92.85714286,14.44444444,176.6789,13.649,200,0.16,0.09,31.8767954,,297
2017h,2,7,1,Control,Ames 31735,UGA-SAM1-042,7065,322.5,220,1.95,3.26,NA,NA,12,15,NA,NA,2.952755906,212,74,86.995,92.71,89.8525,1,264,126,27,NA,NA,30,238.16,6.361,200,0.35,0.12,39.21991879,,291
2017h,2,7,1,Saline,Ames 31926,UGA-SAM1-234,9083,412.5,325,6.23,5.56,NA,NA,3,13,4,14,1.968503937,220,82,137.16,154.94,146.05,3,278,140,16,1.749781277,88.88888889,17.77777778,169.06,16.195,200,0.9,0.66,28.49728232,,291
2017h,2,7,10,Control,Ames 31789,UGA-SAM1-097,8065,322.5,255,2,2.31,NA,NA,11,12,NA,NA,2.515310586,220,82,92.71,84.455,88.5825,1,268,130,23,NA,NA,25.55555556,180.28,13.275,200,0.42,0.23,17.81950075,,291
2017h,2,7,10,Saline,Ames 31905,UGA-SAM1-213,10083,412.5,360,8.44,7.09,NA,NA,1,5,3,6,0.984251969,222,84,68.58,78.74,73.66,3,264,126,6,0.656167979,66.66666667,6.666666667,NA,6.429,200,0.12,0.05,37.8234415,,291
2017h,2,7,11,Control,Ames 31951,UGA-SAM1-259,8066,327.5,255,2.05,2.4,NA,NA,27,21,NA,NA,5.249343832,226,88,118.11,101.6,109.855,1,272,134,48,NA,NA,53.33333333,196.64,6.333,200,0.4,0.17,31.8624,,291
2017h,2,7,11,Saline,Ames 31931,UGA-SAM1-239,10084,417.5,360,8.5,7.01,NA,NA,7,5,7,4,1.202974628,220,82,66.04,60.96,63.5,2,264,126,9,0.984251969,81.81818182,10,248.33592,7.888,200,0.12,0.08,32.54828727,,291
2017h,2,7,12,Control,Ames 31724,UGA-SAM1-031,8067,332.5,255,2.08,2.47,NA,NA,16,18,NA,NA,3.718285214,212,74,97.79,110.49,104.14,1,256,118,34,NA,NA,37.77777778,191.60158,6.326,200,0.41,0.15,38.50684053,,291
2017h,2,7,12,Saline,Ames 31966,UGA-SAM1-274,10085,422.5,360,8.54,6.94,235.6,1.52,4,2,3,2,0.546806649,226,88,47.625,43.18,45.4025,1,270,132,5,0.546806649,100,5.555555556,NA,6.431,200,0.04,0.02,NA,,291
2017h,2,7,13,Control,Ames 31819,UGA-SAM1-127,8068,337.5,255,2.1,2.53,NA,NA,14,25,NA,NA,4.265091864,220,82,121.92,128.27,125.095,2,258,120,39,NA,NA,43.33333333,187.9,9.949,200,0.71,0.43,28.76040999,,291
2017h,2,7,13,Saline,Ames 31911,UGA-SAM1-219,10086,427.5,360,8.53,6.84,NA,NA,6,7,8,7,1.640419948,212,74,64.135,76.2,70.1675,2,258,120,12,1.312335958,80,13.33333333,200.54111,11.191,200,0.13,0.11,25.10223642,,291
2017h,2,7,14,Control,Ames 31754,UGA-SAM1-061,8069,342.5,255,2.1,2.54,NA,NA,10,19,NA,NA,3.171478565,216,78,91.44,95.25,93.345,1,264,126,29,NA,NA,32.22222222,184.175435,8.902,200,0.31,0.18,37.17600513,,291
2017h,2,7,14,Saline,Ames 31904,UGA-SAM1-212,10087,432.5,360,8.47,6.72,NA,NA,1,3,8,5,1.421697288,230,92,81.28,87.63,84.455,1,270,132,10,1.093613298,76.92307692,11.11111111,NA,10.664,200,0.08,0.05,28.46636199,,291
2017h,2,7,15,Control,Ames 31882,UGA-SAM1-190,8070,347.5,255,2.08,2.5,NA,NA,15,14,NA,NA,3.171478565,216,78,86.36,102.87,94.615,1,264,126,29,NA,NA,32.22222222,193.36,9.12,200,0.29,0.14,36.26148259,,291
2017h,2,7,15,Saline,Ames 31804,UGA-SAM1-112,10088,437.5,360,8.36,6.58,NA,NA,3,7,6,7,1.421697288,226,88,53.975,80.645,67.31,1,NA,NA,5,0.546806649,38.46153846,5.555555556,158.975815,15.713,200,0.08,0.05,27.16311301,,291
2017h,2,7,16,Control,Ames 31800,UGA-SAM1-108,8071,352.5,255,2.03,2.43,NA,NA,11,11,NA,NA,2.405949256,212,74,93.98,88.9,91.44,1,254,116,22,NA,NA,24.44444444,NA,8.031,200,0.21,0.05,36.88777148,,291
2017h,2,7,16,Saline,Ames 31955,UGA-SAM1-263,10089,442.5,360,8.19,6.41,NA,NA,6,1,8,2,1.093613298,233,95,97.79,80.645,89.2175,1,270,132,10,1.093613298,100,11.11111111,192.199895,8.32,200,0.1,0.07,35.64860252,,291
2017h,2,7,17,Control,Ames 31880,UGA-SAM1-188,8072,357.5,255,1.96,2.34,NA,NA,15,8,NA,NA,2.515310586,220,82,142.875,148.59,145.7325,3,264,126,23,NA,NA,25.55555556,177.55,13.895,200,0.67,0.26,23.2416,,291
2017h,2,7,17,Saline,RHA 476,,10090,447.5,360,7.97,6.23,394.48,4.14,6,12,5,9,1.531058618,220,82,66.675,96.52,81.5975,1,258,120,6,0.656167979,42.85714286,6.666666667,178.85,12.028,200,0.16,0.11,40.64392732,,291
2017h,2,7,18,Saline,Pioneer 63A21,,10091,452.5,360,7.71,6.03,NA,NA,0,0,2,2,0.437445319,254,116,82.55,85.09,83.82,1,NA,NA,2,0.21872266,50,2.222222222,NA,1.134,50,0,0.001134,NA,,291
2017h,2,7,2,Control,Ames 31809,UGA-SAM1-117,7066,327.5,220,1.99,3.26,NA,NA,11,20,NA,NA,3.390201225,216,78,105.41,114.3,109.855,1,264,126,31,NA,NA,34.44444444,208.67,7.492,200,0.57,0.3,37.87256675,,291
2017h,2,7,2,Saline,Ames 31714,UGA-SAM1-021,9084,417.5,325,6.29,5.57,NA,NA,19,15,18,14,3.499562555,220,82,129.54,117.475,123.5075,1,272,134,33,3.608923885,103.125,36.66666667,204.18,11.194,200,1.23,0.86,39.56582035,,291
2017h,2,7,3,Control,Ames 31932,UGA-SAM1-240,7067,332.5,220,2.01,3.2,NA,NA,13,16,NA,NA,3.171478565,216,78,99.06,95.25,97.155,1,270,132,29,NA,NA,32.22222222,182.97,13.584,200,0.72,0.29,32.77451085,,291
2017h,2,7,3,Saline,Ames 31795,UGA-SAM1-103,9085,422.5,325,6.35,5.57,NA,NA,6,14,5,12,1.859142607,220,82,99.695,123.19,111.4425,1,272,134,20,2.187226597,117.6470588,22.22222222,205.4,11.159,200,0.38,0.25,33.66119053,,291
2017h,2,7,4,Control,Ames 31816,UGA-SAM1-124,7068,337.5,220,2.02,3.1,NA,NA,17,17,NA,NA,3.718285214,212,74,130.81,125.73,128.27,2,270,132,34,NA,NA,37.77777778,202.73,12.315,200,1.2,0.83,38.53841215,,291
2017h,2,7,4,Saline,Ames 31910,UGA-SAM1-218,9086,427.5,325,6.4,5.53,NA,NA,19,9,18,8,2.843394576,216,78,109.855,93.98,101.9175,1,264,126,26,2.843394576,100,28.88888889,205.64,7.296,200,0.88,0.42,36.27854856,,291
2017h,2,7,5,Control,Ames 31862,UGA-SAM1-170,7069,342.5,220,2.01,2.97,NA,NA,4,14,NA,NA,1.968503937,220,82,143.51,136.525,140.0175,1,270,132,18,NA,NA,20,218.85,9.658,200,0.4,0.26,25.93383138,,291
2017h,2,7,5,Saline,Ames 31737,UGA-SAM1-044,9087,432.5,325,6.41,5.45,NA,NA,18,12,18,12,3.280839895,209,71,132.08,140.335,136.2075,5,261,123,27,2.952755906,90,30,173.9,16.153,200,1.32,0.99,31.69799231,,291
2017h,2,7,6,Control,Ames 31787,UGA-SAM1-095,7070,347.5,220,1.98,2.8,NA,NA,26,18,NA,NA,4.811898513,216,78,110.49,102.87,106.68,1,254,116,44,NA,NA,48.88888889,146.52,15.049,200,0.92,0.55,30.06088443,,291
2017h,2,7,6,Saline,Ames 31872,UGA-SAM1-180,9088,437.5,325,6.39,5.32,376.21,2.74,17,12,16,11,2.952755906,212,74,109.855,99.06,104.4575,1,261,123,28,3.062117235,103.7037037,31.11111111,219.73,8.185,200,0.84,0.25,40.17204531,,291
2017h,2,7,7,Control,Ames 31703,UGA-SAM1-010,7071,352.5,220,1.91,2.61,NA,NA,7,20,NA,NA,2.952755906,216,78,101.6,106.68,104.14,1,261,123,27,NA,NA,30,228.57,6.662,200,0.43,0.14,39.15640724,,291
2017h,2,7,7,Saline,Ames 31928,UGA-SAM1-236,9089,442.5,325,6.35,5.13,NA,NA,4,2,4,2,0.656167979,220,82,60.325,64.77,62.5475,1,261,123,4,0.437445319,66.66666667,4.444444444,150.740185,17.905,200,0.11,0.09,24.01218079,,291
2017h,2,7,8,Control,Ames 31851,UGA-SAM1-159,7072,357.5,220,1.8,2.42,NA,NA,8,12,NA,NA,2.187226597,216,78,113.03,110.49,111.76,2,268,130,20,NA,NA,22.22222222,198.87,8.449,200,0.46,0.24,34.61095101,,291
2017h,2,7,8,Saline,Ames 31852,UGA-SAM1-160,9090,447.5,325,6.27,4.93,NA,NA,6,2,6,2,0.874890639,212,74,48.895,52.705,50.8,1,272,134,2,0.21872266,25,2.222222222,NA,5.877,200,0.01,0.01,NA,,291
2017h,2,7,9,Control,Ames 31707,UGA-SAM1-014,7073,362.5,220,1.7,2.24,NA,NA,14,15,NA,NA,3.171478565,216,78,126.365,108.585,117.475,1,254,116,29,NA,NA,32.22222222,197.49,8.422,200,0.66,0.31,38.21390374,,291
2017h,2,7,9,Saline,Ames 31851,UGA-SAM1-159,10101,452.5,325,6.13,4.73,NA,NA,12,17,11,18,3.171478565,212,74,157.48,152.4,154.94,2,264,126,26,2.843394576,89.65517241,28.88888889,181.67,20.753,200,1.46,1.13,27.74183216,,291
2017h,2,8,1,Control,Ames 31896,UGA-SAM1-204,3074,367.5,80,3.65,3.37,NA,NA,19,9,NA,NA,3.062117235,220,82,113.03,99.06,106.045,1,256,118,28,NA,NA,31.11111111,NA,5.524,200,0.13,0.02,NA,,291
2017h,2,8,1,Saline,Ames 31776,UGA-SAM1-083,11083,412.5,395,10.49,7.9,NA,NA,1,2,4,4,0.874890639,NA,NA,147.955,163.83,155.8925,2,NA,NA,3,0.32808399,37.5,3.333333333,NA,NA,200,0,0,NA,,297
2017h,2,8,10,Control,Ames 31863,UGA-SAM1-171,4074,367.5,115,3.97,4.11,NA,NA,31,29,NA,NA,6.56167979,212,74,140.335,137.16,138.7475,1,264,126,60,NA,NA,66.66666667,199.48526,6.492,200,0.41,0.09,NA,,291
2017h,2,8,10,Saline,Ames 31858,UGA-SAM1-166,12083,412.5,430,11.77,8.5,NA,NA,1,3,5,6,1.202974628,226,88,50.8,60.96,55.88,2,NA,NA,9,0.984251969,81.81818182,10,NA,6.794,200,0.03,0.01,NA,,297
2017h,2,8,11,Control,Ames 31855,UGA-SAM1-163,4075,372.5,115,3.74,3.92,NA,NA,18,25,NA,NA,4.702537183,216,78,123.825,128.905,126.365,2,256,118,43,NA,NA,47.77777778,208.42479,6.352,200,0.67,0.2,41.10349995,,291
2017h,2,8,11,Saline,Ames 31944,UGA-SAM1-252,12084,417.5,430,11.59,8.3,NA,NA,3,0,5,0,0.546806649,233,95,68.58,59.69,64.135,2,NA,NA,5,0.546806649,100,5.555555556,NA,7.067,200,0.02,0.01,NA,Heights taken from one row.,297
2017h,2,8,12,Control,Ames 31936,UGA-SAM1-244,4076,377.5,115,3.53,3.73,NA,NA,21,26,NA,NA,5.139982502,212,74,127,135.89,131.445,2,261,123,47,NA,NA,52.22222222,201.29,12.004,200,0.89,0.65,40.78471256,,291
2017h,2,8,12,Saline,Ames 31877,UGA-SAM1-185,12085,422.5,430,11.44,8.11,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,0,NA,,297
2017h,2,8,13,Control,Ames 31797,UGA-SAM1-105,4077,382.5,115,3.32,3.56,NA,NA,23,15,NA,NA,4.155730534,220,82,148.59,139.065,143.8275,1,264,126,38,NA,NA,42.22222222,198.51,11.354,200,1.56,1.1,41.35213073,,291
2017h,2,8,13,Saline,Ames 31828,UGA-SAM1-136,12086,427.5,430,11.29,7.89,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,0,NA,,297
2017h,2,8,14,Control,Ames 31830,UGA-SAM1-138,4078,387.5,115,3.15,3.4,NA,NA,14,27,NA,NA,4.483814523,216,78,106.045,120.65,113.3475,2,256,118,41,NA,NA,45.55555556,177.78,9.673,200,1.29,0.74,37.74566474,,291
2017h,2,8,14,Saline,Ames 31734,UGA-SAM1-041,12087,432.5,430,11.14,7.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2017h,2,8,15,Control,Ames 31884,UGA-SAM1-192,4079,392.5,115,3,3.25,NA,NA,16,17,NA,NA,3.608923885,216,78,119.38,128.905,124.1425,2,258,120,33,NA,NA,36.66666667,215.37,8.57,200,1.1,0.59,37.57850887,,291
2017h,2,8,15,Saline,Ames 31757,UGA-SAM1-064,12088,437.5,430,11.05,7.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
2017h,2,8,16,Control,Ames 31763,UGA-SAM1-070,4080,397.5,115,2.87,3.13,NA,NA,14,16,NA,NA,3.280839895,209,71,109.855,109.22,109.5375,2,258,120,30,NA,NA,33.33333333,151.68,17.264,200,0.67,0.37,23.70750481,,291
2017h,2,8,16,Saline,Ames 31861,UGA-SAM1-169,12089,442.5,430,10.97,7.13,NA,NA,0,2,0,3,0.32808399,226,88,34.29,67.31,50.8,1,272,134,3,0.32808399,100,3.333333333,NA,1.334,50,0,0.001334,NA,Heights taken from one row.,297
2017h,2,8,17,Control,Ames 31785,UGA-SAM1-093,4081,402.5,115,2.74,3.02,NA,NA,21,21,NA,NA,4.593175853,201,63,140.335,142.24,141.2875,4,258,120,42,NA,NA,46.66666667,186.81,15.17,200,0.87,0.59,29.72115385,,291
2017h,2,8,17,Saline,Ames 31880,UGA-SAM1-188,12090,447.5,430,10.91,6.85,32.58,0.18,0,1,0,1,0.10936133,NA,NA,NA,NA,NA,1,NA,NA,1,0.10936133,100,1.111111111,NA,NA,NA,NA,0,NA,,297
2017h,2,8,18,Control,Pioneer 63A21,,4082,407.5,115,2.63,2.92,NA,NA,38,33,NA,NA,7.764654418,202,64,126.365,129.54,127.9525,3,245,107,71,NA,NA,78.88888889,197.71,13.949,200,0.79,0.62,37.23606803,,292
2017h,2,8,18,Saline,NK KONDI,,12091,452.5,430,10.82,6.59,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,0,NA,,297
2017h,2,8,2,Control,Ames 31861,UGA-SAM1-169,3075,372.5,80,3.41,3.17,NA,NA,17,19,NA,NA,3.937007874,212,74,110.49,96.52,103.505,2,254,116,36,NA,NA,40,208.78,7.563,200,0.5,0.19,40.36112302,,291
2017h,2,8,2,Saline,Ames 31745,UGA-SAM1-052,11084,417.5,395,10.36,7.8,NA,NA,9,4,2,2,0.437445319,226,88,60.96,57.15,59.055,2,NA,NA,3,0.32808399,75,3.333333333,NA,5.305,200,0.01,0.005305,NA,,297
2017h,2,8,3,Control,Ames 31950,UGA-SAM1-258,3076,377.5,80,3.17,2.98,NA,NA,26,21,NA,NA,5.139982502,220,82,102.87,113.03,107.95,1,259,121,47,NA,NA,52.22222222,174.86,9.809,200,0.29,0.14,36.02122869,,291
2017h,2,8,3,Saline,Ames 31972,UGA-SAM1-280,11085,422.5,395,10.26,7.71,NA,NA,1,0,2,7,0.984251969,233,95,77.47,77.47,77.47,1,NA,NA,9,0.984251969,100,10,199.76682,7.458,200,0.18,0.13,34.34462916,,297
2017h,2,8,4,Control,Ames 31972,UGA-SAM1-280,3077,382.5,80,2.95,2.81,NA,NA,8,11,NA,NA,2.077865267,230,92,81.915,100.965,91.44,1,256,118,19,NA,NA,21.11111111,NA,7.267,200,0.04,NA,NA,diseased - only two left alive,291
2017h,2,8,4,Saline,Ames 31888,UGA-SAM1-196,11086,427.5,395,10.16,7.6,NA,NA,0,0,1,0,0.10936133,233,95,66.04,69.85,67.945,1,NA,NA,2,0.21872266,NA,2.222222222,NA,13.804,200,0.01,0.01,NA,,297
2017h,2,8,5,Control,Ames 31811,UGA-SAM1-119,3078,387.5,80,2.76,2.68,NA,NA,21,13,NA,NA,3.718285214,222,84,74.295,70.485,72.39,1,256,118,34,NA,NA,37.77777778,183.64751,6.617,200,0.21,0.06,36.76612127,,291
2017h,2,8,5,Saline,Ames 31798,UGA-SAM1-106,11087,432.5,395,10.03,7.43,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,0,NA,,NA
2017h,2,8,6,Control,Ames 31766,UGA-SAM1-073,3079,392.5,80,2.59,2.58,NA,NA,14,24,NA,NA,4.155730534,216,78,84.455,92.075,88.265,1,254,116,38,NA,NA,42.22222222,NA,5.941,200,0.16,0.06,39.2070626,,291
2017h,2,8,6,Saline,Ames 31897,UGA-SAM1-205,11088,437.5,395,9.88,7.23,128,0.87,5,7,1,4,0.546806649,237,99,75.565,79.375,77.47,2,278,140,5,0.546806649,100,5.555555556,NA,3.324,95,0.01,0.003324,NA,,297
2017h,2,8,7,Control,Ames 31907,UGA-SAM1-215,3080,397.5,80,2.45,2.52,NA,NA,21,8,NA,NA,3.171478565,226,88,110.49,106.68,108.585,2,258,120,29,NA,NA,32.22222222,NA,5.38,200,0.17,0.04,NA,,291
2017h,2,8,7,Saline,Ames 31755,UGA-SAM1-062,11089,442.5,395,9.72,7,NA,NA,2,3,5,8,1.421697288,228,90,100.965,103.505,102.235,1,NA,NA,13,1.421697288,100,14.44444444,173.5,11.985,200,0.32,0.21,37.89322251,,297
2017h,2,8,8,Control,Ames 31776,UGA-SAM1-083,3081,402.5,80,2.31,2.47,NA,NA,11,12,NA,NA,2.515310586,268,130,190.5,243.84,217.17,2,NA,NA,23,NA,NA,25.55555556,NA,NA,200,0,0,NA,,291
2017h,2,8,8,Saline,Ames 31711,UGA-SAM1-018,11090,447.5,395,9.56,6.74,NA,NA,8,1,4,4,0.874890639,233,95,103.505,80.01,91.7575,1,NA,NA,7,0.765529309,87.5,7.777777778,NA,NA,NA,NA,0,NA,,297
2017h,2,8,9,Control,Ames 31868,UGA-SAM1-176,3082,407.5,80,2.19,2.43,NA,NA,20,13,NA,NA,3.608923885,212,74,124.46,130.175,127.3175,2,254,116,33,NA,NA,36.66666667,218.76,11.815,200,0.37,0.25,39.96786632,,292
