"Year","Rep","Blk","Treatment","Name","x","y","salinity_0_6","salinity_6_24","salt_avg","oil_perc"
"2016","1c","1c","Control","SAM119",7.5,115,0,0,0,34.43317899
"2016","1c","1c","Control","SAM120",7.5,115,0,0,0,34.50457863
"2016","1s","1s","Saline","SAM120",22.5,400,4.6,4.74,4.67,40.09749081
"2016","1c","1c","Control","SAM121",37.5,80,0,0,0,33.91948984
"2016","1s","1s","Saline","SAM127",32.5,435,5.1,5.13,5.12,21.14023452
"2016","1s","1s","Saline","SAM131",42.5,400,5.1,5.23,5.16,34.87997019
"2016","1s","1s","Saline","SAM142",42.5,435,5.38,5.41,5.39,37.38785718
"2016","1s","1s","Saline","SAM146",17.5,435,4.78,4.9,4.84,26.85892667
"2016","1c","1c","Control","SAM151",32.5,115,0,0,0,34.09163431
"2016","1s","1s","Saline","SAM178",27.5,400,4.71,4.83,4.77,40.38909884
"2016","1c","1c","Control","SAM184",32.5,80,0,0,0,32.06036292
"2016","1c","1c","Control","SAM190",42.5,115,0,0,0,35.1428343
"2016","1c","1c","Control","SAM194",12.5,115,0,0,0,31.6254464
"2016","1s","1s","Saline","SAM207",47.5,400,5.24,5.4,5.32,36.38236703
"2016","1s","1s","Saline","SAM213",7.5,435,4.64,4.84,4.74,40.74002077
"2016","1s","1s","Saline","SAM215",17.5,400,4.5,4.67,4.58,36.68086352
"2016","1c","1c","Control","SAM237",7.5,80,0,0,0,33.99856425
"2016","1c","1c","Control","SAM256",22.5,115,0,0,0,34.84915516
"2016","1s","1s","Saline","SAM260",22.5,435,4.88,4.95,4.92,26.71934764
"2016","1s","1s","Saline","SAM264",32.5,400,4.83,4.94,4.88,38.30429918
"2016","1s","1s","Saline","SAM271",37.5,400,4.96,5.08,5.02,31.126416
"2016","1c","1c","Control","SAM283",27.5,115,0,0,0,22.8860968
"2016","1c","1c","Control","SAM043",37.5,115,0,0,0,25.52014224
"2016","1c","1c","Control","SAM052",47.5,80,0,0,0,33.10350314
"2016","1s","1s","Saline","SAM054",27.5,435,4.98,5.03,5.01,45.13225393
"2016","1s","1s","Saline","SAM061",37.5,435,5.24,5.26,5.25,32.2960081
"2016","1c","1c","Control","SAM062",17.5,115,0,0,0,36.05035971
"2016","1c","1c","Control","SAM066",22.5,80,0,0,0,33.21619394
"2016","1c","1c","Control","SAM009",42.5,80,0,0,0,29.17035662
"2016","1s","1s","Saline","SAM102",7.5,400,4.35,4.58,4.46,37.27103351
"2016","1c","10c","Control","SAM111",102.5,185,1.31,1.75,1.53,23.6051811
"2016","1c","10c","Control","SAM131",97.5,185,1.22,1.6,1.41,38.78217318
"2016","1s","10s","Saline","SAM014",132.5,470,7.53,8.29,7.91,33.81855923
"2016","1c","10c","Control","SAM137",127.5,150,1.57,2.23,1.9,38.83643937
"2016","1c","10c","Control","SAM144",132.5,185,1.94,2.62,2.28,41.35226269
"2016","1c","10c","Control","SAM158",112.5,150,1.21,1.73,1.47,27.64165554
"2016","1c","10c","Control","SAM161",97.5,150,0.87,1.24,1.05,37.83264673
"2016","1c","10c","Control","SAM191",117.5,185,1.61,2.2,1.91,33.40506295
"2016","1c","10c","Control","SAM196",107.5,150,1.09,1.57,1.33,35.06974507
"2016","1c","10c","Control","SAM203",122.5,150,1.45,2.06,1.75,30.05108285
"2016","1s","10s","Saline","SAM021",127.5,505,7.77,7.9,7.84,36.74554795
"2016","1c","10c","Control","SAM210",107.5,185,1.41,1.9,1.65,43.64082223
"2016","1c","10c","Control","SAM223",102.5,150,0.98,1.4,1.19,32.47214967
"2016","1s","10s","Saline","SAM227",122.5,505,7.74,7.76,7.75,20.2491056
"2016","1s","10s","Saline","SAM232",102.5,470,7.22,7.39,7.3,40.49269733
"2016","1c","10c","Control","SAM233",117.5,150,1.33,1.9,1.61,39.89998395
"2016","1s","10s","Saline","SAM237",112.5,505,7.63,7.47,7.55,32.1136418
"2016","1c","10c","Control","SAM277",127.5,185,1.83,2.48,2.16,39.15273282
"2016","1s","10s","Saline","SAM279",112.5,470,7.36,7.73,7.54,36.64263481
"2016","1s","10s","Saline","SAM283",117.5,505,7.69,7.61,7.65,18.34196891
"2016","1c","10c","Control","SAM287",137.5,150,1.82,2.54,2.18,37.81492378
"2016","1s","10s","Saline","SAM043",137.5,470,7.55,8.41,7.98,23.55149105
"2016","1c","10c","Control","SAM049",112.5,185,1.5,2.05,1.77,40.25642388
"2016","1c","10c","Control","SAM054",122.5,185,1.71,2.34,2.02,44.00144893
"2016","1s","10s","Saline","SAM007",97.5,505,7.39,7.02,7.2,39.00583083
"2016","1s","10s","Saline","SAM072",102.5,505,7.49,7.17,7.33,28.22806691
"2016","1s","10s","Saline","SAM080",97.5,470,7.14,7.21,7.18,36.52590405
"2016","1s","10s","Saline","SAM088",117.5,470,7.42,7.89,7.65,29.57420179
"2016","1s","11s","Saline","SAM104",97.5,540,7.91,7.16,7.54,34.51201661
"2016","1c","11c","Control","SAM117",127.5,220,1.62,2.5,2.06,36.58013813
"2016","1c","11c","Control","SAM123",122.5,255,1.96,2.88,2.42,33.34841749
"2016","1s","11s","Saline","SAM126",122.5,540,8.5,7.65,8.07,32.41597364
"2016","1s","11s","Saline","SAM137",132.5,540,8.59,7.9,8.25,38.02145475
"2016","1c","11c","Control","SAM149",117.5,220,1.49,2.4,1.94,37.48366881
"2016","1s","11s","Saline","SAM155",102.5,575,8.7,7.69,8.2,34.47815921
"2016","1s","11s","Saline","SAM156",112.5,540,8.32,7.44,7.88,27.55067793
"2016","1c","11c","Control","SAM163",112.5,220,1.44,2.33,1.89,40.34515897
"2016","1c","11c","Control","SAM167",102.5,255,1.89,2.81,2.35,34.12299593
"2016","1c","11c","Control","SAM168",107.5,220,1.4,2.26,1.83,34.92498075
"2016","1s","11s","Saline","SAM172",122.5,575,9.18,7.96,8.57,24.58605318
"2016","1s","11s","Saline","SAM179",127.5,575,9.24,8.05,8.64,35.32247782
"2016","1s","11s","Saline","SAM180",127.5,540,8.55,7.77,8.16,41.8116463
"2016","1c","11c","Control","SAM183",102.5,220,1.36,2.19,1.77,24.49425988
"2016","1s","11s","Saline","SAM187",117.5,575,9.09,7.88,8.48,29.60898769
"2016","1s","11s","Saline","SAM204",132.5,575,9.29,8.14,8.71,27.68405152
"2016","1s","11s","Saline","SAM206",107.5,540,8.2,7.34,7.77,31.5693334
"2016","1c","11c","Control","SAM219",97.5,255,1.88,2.77,2.33,29.6383052
"2016","1c","11c","Control","SAM229",112.5,255,1.91,2.86,2.38,26.3251493
"2016","1s","11s","Saline","SAM238",137.5,540,8.62,8.02,8.32,33.19779957
"2016","1c","11c","Control","SAM241",127.5,255,2,2.88,2.44,39.10265614
"2016","1c","11c","Control","SAM248",107.5,255,1.9,2.84,2.37,26.96725882
"2016","1s","11s","Saline","SAM251",117.5,540,8.42,7.54,7.98,30.34658593
"2016","1c","11c","Control","SAM026",97.5,220,1.33,2.11,1.72,31.07548519
"2016","1c","11c","Control","SAM034",122.5,220,1.55,2.45,2,41.64332598
"2016","1c","11c","Control","SAM045",117.5,255,1.93,2.87,2.4,35.77300662
"2016","1s","11s","Saline","SAM051",102.5,540,8.06,7.25,7.66,27.42092264
"2016","1s","11s","Saline","SAM052",112.5,575,8.98,7.81,8.39,22.18858954
"2016","1c","11c","Control","SAM059",137.5,220,1.77,2.55,2.16,36.7237954
"2016","1c","11c","Control","SAM074",132.5,220,1.7,2.53,2.11,37.49321989
"2016","1c","11c","Control","SAM078",132.5,255,2.04,2.86,2.45,21.74474098
"2016","1s","12s","Saline","SAM109",147.5,365,6.24,6.51,6.38,32.01610332
"2016","1c","12c","Control","SAM012",182.5,10,0,0,0,37.81828334
"2016","1c","12c","Control","SAM139",167.5,10,0,0,0,38.52523156
"2016","1s","12s","Saline","SAM141",172.5,330,4.83,4.98,4.9,42.61515483
"2016","1c","12c","Control","SAM016",157.5,45,0,0.1,0.05,38.75066511
"2016","1s","12s","Saline","SAM164",142.5,365,6.21,6.52,6.36,39.43183027
"2016","1s","12s","Saline","SAM175",162.5,365,6.33,6.46,6.39,36.33896228
"2016","1c","12c","Control","SAM176",157.5,10,0,0,0,40.42076706
"2016","1c","12c","Control","SAM019",172.5,10,0,0,0,39.37859578
"2016","1c","12c","Control","SAM022",177.5,45,0,0.16,0.08,45.72182254
"2016","1s","12s","Saline","SAM216",157.5,330,4.85,5.02,4.93,38.2374857
"2016","1s","12s","Saline","SAM222",152.5,330,4.84,5.05,4.94,36.39235621
"2016","1s","12s","Saline","SAM225",177.5,365,6.36,6.43,6.39,33.80626796
"2016","1c","12c","Control","SAM227",142.5,10,0,0,0,24.56107781
"2016","1c","12c","Control","SAM024",162.5,10,0,0,0,42.47285212
"2016","1s","12s","Saline","SAM024",142.5,330,4.82,5.09,4.96,43.27620726
"2016","1c","12c","Control","SAM245",172.5,45,0,0.15,0.07,35.87258502
"2016","1c","12c","Control","SAM252",177.5,10,0,0,0,41.92403851
"2016","1s","12s","Saline","SAM256",177.5,330,4.81,4.97,4.89,38.67294406
"2016","1s","12s","Saline","SAM269",167.5,365,6.34,6.44,6.39,36.47163877
"2016","1s","12s","Saline","SAM278",152.5,365,6.28,6.49,6.38,41.53901503
"2016","1s","12s","Saline","SAM284",162.5,330,4.85,5,4.92,31.12369129
"2016","1c","12c","Control","SAM068",152.5,45,0,0.07,0.04,35.34548944
"2016","1s","12s","Saline","SAM068",147.5,330,4.83,5.07,4.95,28.54940156
"2016","1s","12s","Saline","SAM093",182.5,330,4.79,4.96,4.88,30.00159536
"2016","1c","12c","Control","SAM010",147.5,10,0,0,0,35.6833041
"2016","1c","12c","Control","SAM096",162.5,45,0,0.12,0.06,46.21465913
"2016","1c","12c","Control","SAM098",142.5,45,0,0.01,0,24.40160983
"2016","1s","12s","Saline","SAM099",157.5,365,6.31,6.47,6.39,36.30801575
"2016","1s","13s","Saline","SAM107",152.5,400,7.37,7.84,7.61,35.2657365
"2016","1c","13c","Control","SAM128",177.5,80,0.11,1.1,0.61,29.45372017
"2016","1c","13c","Control","SAM132",152.5,80,0,1,0.5,37.83922402
"2016","1s","13s","Saline","SAM132",177.5,400,7.65,7.66,7.66,35.59544099
"2016","1c","13c","Control","SAM135",142.5,80,0,0.92,0.46,40.66767951
"2016","1c","13c","Control","SAM138",142.5,115,0.96,1.81,1.39,31.53277686
"2016","1c","13c","Control","SAM170",177.5,115,1.29,2.02,1.66,25.09108265
"2016","1c","13c","Control","SAM180",157.5,80,0,1.04,0.52,40.29189506
"2016","1c","13c","Control","SAM192",162.5,115,1.2,2.01,1.6,38.32134293
"2016","1c","13c","Control","SAM199",162.5,80,0.02,1.06,0.54,42.32379382
"2016","1c","13c","Control","SAM002",147.5,115,1.03,1.88,1.46,32.77597661
"2016","1s","13s","Saline","SAM242",157.5,400,7.42,7.8,7.61,34.96325578
"2016","1s","13s","Saline","SAM244",162.5,400,7.48,7.76,7.62,33.97694524
"2016","1c","13c","Control","SAM258",182.5,80,0.13,1.1,0.62,38.76160579
"2016","1s","13s","Saline","SAM262",147.5,400,7.32,7.88,7.6,30.53571429
"2016","1c","13c","Control","SAM267",157.5,115,1.15,1.98,1.56,38.47753079
"2016","1c","13c","Control","SAM029",152.5,115,1.1,1.94,1.52,21.10621583
"2016","1s","13s","Saline","SAM044",157.5,435,7.84,8.54,8.19,31.68394196
"2016","1s","13s","Saline","SAM045",182.5,400,7.71,7.63,7.67,33.26191238
"2016","1c","13c","Control","SAM046",167.5,115,1.24,2.03,1.63,25.48736078
"2016","1s","13s","Saline","SAM048",167.5,400,7.53,7.72,7.62,25.75387556
"2016","1c","13c","Control","SAM005",147.5,80,0,0.96,0.48,35.49948261
"2016","1c","13c","Control","SAM070",172.5,80,0.08,1.1,0.59,25.31175441
"2016","1c","13c","Control","SAM093",172.5,115,1.27,2.03,1.65,24.93351381
"2016","1s","14s","Saline","SAM110",167.5,505,7.83,8.83,8.33,27.48160935
"2016","1s","14s","Saline","SAM123",172.5,470,7.72,8.89,8.3,29.4424236
"2016","1s","14s","Saline","SAM128",177.5,505,7.87,8.95,8.41,22.95327598
"2016","1c","14c","Control","SAM134",147.5,150,2.06,2.81,2.44,24.55241742
"2016","1c","14c","Control","SAM136",142.5,150,1.94,2.68,2.31,35.2107198
"2016","1s","14s","Saline","SAM144",147.5,470,7.57,8.6,8.09,37.60193632
"2016","1c","14c","Control","SAM155",177.5,185,2.45,2.85,2.65,38.57962545
"2016","1c","14c","Control","SAM164",152.5,150,2.16,2.92,2.54,41.13832006
"2016","1c","14c","Control","SAM179",177.5,150,2.3,2.89,2.59,33.1803532
"2016","1c","14c","Control","SAM020",162.5,150,2.3,3.04,2.67,41.07786031
"2016","1s","14s","Saline","SAM020",157.5,470,7.6,8.76,8.18,30.84456496
"2016","1c","14c","Control","SAM204",172.5,185,2.48,2.97,2.72,32.35363279
"2016","1s","14s","Saline","SAM002",157.5,505,7.8,8.65,8.22,33.98761922
"2016","1c","14c","Control","SAM023",162.5,185,2.48,3.1,2.79,38.99928121
"2016","1s","14s","Saline","SAM240",142.5,505,7.81,8.31,8.06,19.37564705
"2016","1s","14s","Saline","SAM246",182.5,470,7.82,8.94,8.38,37.08871548
"2016","1c","14c","Control","SAM257",157.5,150,2.24,3,2.62,34.94954349
"2016","1s","14s","Saline","SAM257",152.5,505,7.81,8.55,8.18,29.5686608
"2016","1c","14c","Control","SAM263",167.5,185,2.49,3.05,2.77,37.75092788
"2016","1c","14c","Control","SAM286",172.5,150,2.32,2.98,2.65,39.26935134
"2016","1s","14s","Saline","SAM047",172.5,505,7.85,8.89,8.37,32.12388675
"2016","1s","14s","Saline","SAM070",147.5,505,7.81,8.43,8.12,20.63709485
"2016","1c","14c","Control","SAM081",142.5,185,2.16,2.86,2.51,40.34963541
"2016","1c","14c","Control","SAM089",147.5,185,2.27,2.97,2.62,22.96462647
"2016","1c","14c","Control","SAM089",152.5,185,2.36,3.04,2.7,22.96462647
"2016","1c","14c","Control","SAM099",167.5,150,2.32,3.03,2.67,34.09477456
"2016","1c","14c","Control","SAM102",182.5,150,2.27,2.79,2.53,36.92301526
"2016","1c","15c","Control","SAM105",147.5,220,1.89,2.56,2.22,43.63607308
"2016","1c","15c","Control","SAM118",167.5,255,2.22,2.5,2.36,40.95426057
"2016","1c","15c","Control","SAM141",142.5,255,2.12,2.81,2.46,39.00168256
"2016","1c","15c","Control","SAM143",172.5,255,2.21,2.41,2.31,32.83012812
"2016","1s","15s","Saline","SAM145",172.5,575,9.37,8.86,9.11,28.69841943
"2016","1c","15c","Control","SAM171",157.5,220,1.98,2.49,2.24,37.47091015
"2016","1c","15c","Control","SAM186",177.5,255,2.2,2.31,2.26,42.91470141
"2016","1c","15c","Control","SAM232",147.5,255,2.16,2.77,2.46,39.43058034
"2016","1c","15c","Control","SAM238",157.5,255,2.2,2.66,2.43,37.36933103
"2016","1c","15c","Control","SAM242",177.5,220,2.01,2.16,2.08,40.86760294
"2016","1c","15c","Control","SAM251",152.5,255,2.18,2.72,2.45,34.90523406
"2016","1s","15s","Saline","SAM253",172.5,540,8.67,8.78,8.72,19.21982998
"2016","1s","15s","Saline","SAM276",152.5,575,9.38,8.52,8.95,32.62225522
"2016","1c","15c","Control","SAM032",182.5,220,1.99,2.04,2.02,36.66578094
"2016","1c","15c","Control","SAM037",152.5,220,1.94,2.53,2.23,35.77823801
"2016","1c","15c","Control","SAM044",162.5,220,2,2.43,2.21,37.80507258
"2016","1c","15c","Control","SAM077",142.5,220,1.83,2.56,2.2,38.08043583
"2016","1c","15c","Control","SAM080",167.5,220,2.01,2.36,2.18,41.64329512
"2016","1c","15c","Control","SAM090",172.5,220,2.02,2.26,2.14,35.26589364
"2016","1s","16s","Saline","SAM011",207.5,365,6.29,6.52,6.4,35.69651609
"2016","1c","16c","Control","SAM106",187.5,45,0,0.17,0.09,33.65134201
"2016","1s","16s","Saline","SAM119",202.5,365,6.31,6.49,6.4,32.88056766
"2016","1s","16s","Saline","SAM013",212.5,365,6.26,6.56,6.41,40.30211882
"2016","1s","16s","Saline","SAM135",192.5,330,4.73,4.96,4.85,43.10904191
"2016","1c","16c","Control","SAM147",212.5,45,0,0.14,0.07,33.30377529
"2016","1s","16s","Saline","SAM157",212.5,330,4.59,4.99,4.79,33.650781
"2016","1s","16s","Saline","SAM167",187.5,365,6.35,6.44,6.39,34.59015957
"2016","1s","16s","Saline","SAM171",197.5,330,4.7,4.96,4.83,37.85254706
"2016","1s","16s","Saline","SAM191",217.5,365,6.23,6.6,6.42,27.49098717
"2016","1s","16s","Saline","SAM197",222.5,365,6.2,6.65,6.43,36.50893712
"2016","1s","16s","Saline","SAM200",202.5,330,4.67,4.97,4.82,31.41008609
"2016","1c","16c","Control","SAM201",187.5,10,0,0,0,23.628579
"2016","1c","16c","Control","SAM021",227.5,10,0,0,0,38.86015733
"2016","1c","16c","Control","SAM207",192.5,10,0,0,0,34.53861291
"2016","1c","16c","Control","SAM240",222.5,45,0,0.11,0.06,26.34134692
"2016","1c","16c","Control","SAM243",222.5,10,0,0,0,30.345773
"2016","1s","16s","Saline","SAM243",222.5,330,4.51,5.02,4.76,34.43530351
"2016","1c","16c","Control","SAM254",197.5,10,0,0,0,25.66551724
"2016","1s","16s","Saline","SAM255",217.5,330,4.55,5.01,4.78,26.63279924
"2016","1s","16s","Saline","SAM259",227.5,330,4.47,5.05,4.76,33.74880383
"2016","1c","16c","Control","SAM260",217.5,10,0,0,0,27.63849093
"2016","1c","16c","Control","SAM271",207.5,45,0,0.15,0.07,35.68478203
"2016","1c","16c","Control","SAM284",207.5,10,0,0,0,30.45384452
"2016","1s","16s","Saline","SAM285",187.5,330,4.76,4.96,4.86,19.3768043
"2016","1s","16s","Saline","SAM032",197.5,365,6.33,6.47,6.4,31.71052632
"2016","1s","16s","Saline","SAM041",192.5,365,6.34,6.45,6.39,39.40611702
"2016","1c","16c","Control","SAM004",202.5,45,0,0.16,0.08,41.10972668
"2016","1c","16c","Control","SAM048",192.5,45,0,0.17,0.09,21.68530987
"2016","1c","16c","Control","SAM060",197.5,45,0,0.17,0.09,35.88622723
"2016","1c","16c","Control","SAM084",212.5,10,0,0,0,22.52861685
"2016","1s","16s","Saline","SAM100",207.5,330,4.63,4.98,4.8,30.9318206
"2016","1c","17c","Control","SAM107",227.5,80,0.16,0.89,0.52,39.93003272
"2016","1c","17c","Control","SAM129",197.5,115,1.3,1.87,1.58,20.59396998
"2016","1c","17c","Control","SAM015",202.5,115,1.29,1.82,1.56,43.00834022
"2016","1c","17c","Control","SAM157",207.5,115,1.27,1.76,1.52,34.63837021
"2016","1s","17s","Saline","SAM181",187.5,435,8.25,8.44,8.34,33.9747004
"2016","1c","17c","Control","SAM185",212.5,80,0.18,0.99,0.58,45.28402887
"2016","1c","17c","Control","SAM189",222.5,80,0.17,0.92,0.54,38.90706161
"2016","1c","17c","Control","SAM200",222.5,115,1.2,1.56,1.38,35.7392763
"2016","1s","17s","Saline","SAM211",187.5,400,7.77,7.61,7.69,36.15900383
"2016","1c","17c","Control","SAM220",212.5,115,1.25,1.69,1.47,31.597652
"2016","1c","17c","Control","SAM230",187.5,80,0.15,1.1,0.62,33.12166361
"2016","1c","17c","Control","SAM231",217.5,115,1.23,1.62,1.43,33.85635974
"2016","1c","17c","Control","SAM255",217.5,80,0.18,0.96,0.57,28.10036889
"2016","1s","17s","Saline","SAM263",227.5,400,7.84,7.88,7.86,34.91944489
"2016","1c","17c","Control","SAM027",197.5,80,0.18,1.07,0.62,22.60448454
"2016","1s","17s","Saline","SAM270",197.5,400,7.87,7.59,7.73,18.85450885
"2016","1s","17s","Saline","SAM280",192.5,400,7.82,7.59,7.7,31.62162162
"2016","1c","17c","Control","SAM051",192.5,80,0.17,1.09,0.63,38.03544017
"2016","1s","17s","Saline","SAM055",197.5,435,8.38,8.43,8.41,25.24098944
"2016","1s","17s","Saline","SAM059",212.5,400,7.93,7.66,7.8,39.77798997
"2016","1c","17c","Control","SAM067",192.5,115,1.31,1.92,1.61,29.60587013
"2016","1c","17c","Control","SAM069",207.5,80,0.19,1.02,0.6,35.30280181
"2016","1s","17s","Saline","SAM074",222.5,400,7.88,7.79,7.84,32.18593767
"2016","1s","17s","Saline","SAM084",207.5,400,7.93,7.62,7.78,22.61680263
"2016","1c","17c","Control","SAM091",202.5,80,0.18,1.05,0.62,30.50115345
"2016","1s","17s","Saline","SAM095",217.5,400,7.91,7.72,7.81,25.75931232
"2016","1c","2c","Control","SAM001",17.5,150,0,0.15,0.07,41.41187195
"2016","1c","2c","Control","SAM110",22.5,185,0.13,0.61,0.37,29.45476349
"2016","1c","2c","Control","SAM114",32.5,150,0,0.19,0.1,33.19683946
"2016","1s","2s","Saline","SAM117",37.5,505,5.67,5.91,5.79,37.16894252
"2016","1s","2s","Saline","SAM124",42.5,505,5.82,5.95,5.88,33.06112652
"2016","1s","2s","Saline","SAM125",37.5,470,5.57,5.57,5.57,37.42773489
"2016","1c","2c","Control","SAM127",27.5,185,0.18,0.61,0.4,23.72781695
"2016","1s","2s","Saline","SAM138",32.5,505,5.54,5.88,5.71,36.42583732
"2016","1c","2c","Control","SAM146",12.5,150,0,0.14,0.07,28.27117016
"2016","1c","2c","Control","SAM148",32.5,185,0.24,0.63,0.44,33.00920859
"2016","1s","2s","Saline","SAM162",7.5,470,4.94,5.31,5.12,40.55824855
"2016","1c","2c","Control","SAM169",7.5,185,0,0.6,0.3,39.36309316
"2016","1s","2s","Saline","SAM169",47.5,470,5.85,5.73,5.79,39.07400016
"2016","1s","2s","Saline","SAM209",27.5,505,5.43,5.86,5.64,31.95206576
"2016","1c","2c","Control","SAM215",7.5,150,0,0.14,0.07,33.64724107
"2016","1c","2c","Control","SAM216",37.5,185,0.3,0.64,0.47,37.12822022
"2016","1c","2c","Control","SAM234",47.5,150,0,0.26,0.13,33.09565775
"2016","1s","2s","Saline","SAM234",12.5,470,5.02,5.33,5.18,25.32822233
"2016","1s","2s","Saline","SAM239",22.5,505,5.32,5.83,5.58,38.22266041
"2016","1c","2c","Control","SAM262",42.5,150,0,0.23,0.12,32.52173449
"2016","1c","2c","Control","SAM282",42.5,185,0.37,0.66,0.52,35.25859995
"2016","1c","2c","Control","SAM036",22.5,150,0,0.16,0.08,34.97993257
"2016","1s","2s","Saline","SAM038",27.5,470,5.32,5.45,5.38,31.56884695
"2016","1s","2s","Saline","SAM004",17.5,505,5.23,5.82,5.53,34.85767392
"2016","1s","2s","Saline","SAM060",32.5,470,5.44,5.5,5.47,33.57944572
"2016","1s","2s","Saline","SAM062",17.5,470,5.11,5.36,5.24,37.63557831
"2016","1c","2c","Control","SAM103",17.5,185,0.08,0.6,0.34,38.73920368
"2016","1s","3s","Saline","SAM105",22.5,575,5.95,7.15,6.55,36.62090392
"2016","1s","3s","Saline","SAM112",47.5,540,5.98,6.52,6.25,26.7615989
"2016","1s","3s","Saline","SAM114",27.5,575,6.02,7.15,6.58,30.25717926
"2016","1c","3c","Control","SAM115",42.5,255,1.59,2.21,1.9,40.44849837
"2016","1c","3c","Control","SAM124",32.5,220,0.77,1.26,1.02,37.42960462
"2016","1s","3s","Saline","SAM140",32.5,575,6.13,7.16,6.64,32.30946944
"2016","1c","3c","Control","SAM152",27.5,220,0.73,1.23,0.98,39.35303026
"2016","1s","3s","Saline","SAM158",42.5,575,6.43,7.2,6.81,32.23641579
"2016","1s","3s","Saline","SAM166",42.5,540,5.79,6.48,6.14,42.60903095
"2016","1c","3c","Control","SAM173",42.5,220,0.86,1.34,1.1,43.09349453
"2016","1c","3c","Control","SAM181",47.5,220,0.91,1.39,1.15,31.49916359
"2016","1s","3s","Saline","SAM189",27.5,540,5.35,6.41,5.88,39.7737448
"2016","1c","3c","Control","SAM195",22.5,255,1.42,2.04,1.73,39.84861004
"2016","1s","3s","Saline","SAM195",32.5,540,5.46,6.43,5.94,32.47607656
"2016","1s","3s","Saline","SAM205",37.5,575,6.27,7.18,6.72,35.63444509
"2016","1s","3s","Saline","SAM208",7.5,540,5.19,6.4,5.8,35.47681098
"2016","1s","3s","Saline","SAM210",7.5,575,5.9,7.17,6.54,37.57820813
"2016","1c","3c","Control","SAM212",37.5,255,1.54,2.16,1.85,34.61722044
"2016","1s","3s","Saline","SAM224",37.5,540,5.61,6.45,6.03,44.08826045
"2016","1c","3c","Control","SAM244",7.5,255,1.32,2,1.66,40.56202842
"2016","1c","3c","Control","SAM025",17.5,220,0.65,1.2,0.92,44.07561346
"2016","1c","3c","Control","SAM250",32.5,255,1.5,2.11,1.8,43.71681887
"2016","1c","3c","Control","SAM266",7.5,220,0.58,1.2,0.89,40.58266706
"2016","1c","3c","Control","SAM288",12.5,220,0.61,1.19,0.9,35.47299997
"2016","1c","3c","Control","SAM031",17.5,255,1.39,2.02,1.71,40.3558207
"2016","1s","3s","Saline","SAM036",22.5,540,5.26,6.4,5.83,34.99123087
"2016","1s","3s","Saline","SAM039",17.5,540,5.22,6.39,5.8,33.39204001
"2016","1s","3s","Saline","SAM050",12.5,540,5.19,6.39,5.79,39.1981886
"2016","1s","3s","Saline","SAM056",12.5,575,5.89,7.16,6.53,29.95536663
"2016","1c","3c","Control","SAM007",27.5,255,1.46,2.07,1.76,44.66075282
"2016","1c","3c","Control","SAM073",37.5,220,0.82,1.29,1.05,40.86430906
"2016","1c","3c","Control","SAM088",22.5,220,0.68,1.21,0.95,33.59102643
"2016","1s","4s","Saline","SAM001",72.5,330,4.49,4.86,4.68,39.61438083
"2016","1s","4s","Saline","SAM143",52.5,330,4.14,4.53,4.34,31.33966973
"2016","1c","4c","Control","SAM159",77.5,10,0,0,0,29.76742951
"2016","1s","4s","Saline","SAM163",92.5,330,4.65,5.05,4.85,39.02307262
"2016","1c","4c","Control","SAM166",82.5,45,0,0,0,21.1500954
"2016","1c","4c","Control","SAM166",87.5,45,0,0,0,21.1500954
"2016","1c","4c","Control","SAM172",72.5,10,0,0,0,30.00319676
"2016","1s","4s","Saline","SAM174",87.5,365,5.71,6.09,5.9,37.12589641
"2016","1s","4s","Saline","SAM176",57.5,330,4.24,4.62,4.43,37.56746687
"2016","1s","4s","Saline","SAM193",82.5,365,5.65,6,5.82,37.34307619
"2016","1s","4s","Saline","SAM022",67.5,365,5.38,5.66,5.52,41.92827858
"2016","1c","4c","Control","SAM217",82.5,10,0,0,0,31.08308999
"2016","1s","4s","Saline","SAM217",77.5,330,4.55,4.92,4.73,36.97121269
"2016","1s","4s","Saline","SAM219",87.5,330,4.62,5.01,4.81,28.97755281
"2016","1c","4c","Control","SAM225",77.5,45,0,0,0,36.73684211
"2016","1s","4s","Saline","SAM226",77.5,365,5.57,5.89,5.73,27.34010934
"2016","1s","4s","Saline","SAM241",52.5,365,5.01,5.26,5.14,35.84532709
"2016","1c","4c","Control","SAM247",92.5,10,0,0,0,37.99744286
"2016","1c","4c","Control","SAM264",72.5,45,0,0,0,39.69658256
"2016","1c","4c","Control","SAM276",62.5,10,0,0,0,44.303198
"2016","1c","4c","Control","SAM042",57.5,10,0,0,0,40.50598563
"2016","1c","4c","Control","SAM063",67.5,10,0,0,0,33.47067893
"2016","1s","4s","Saline","SAM069",82.5,330,4.59,4.97,4.78,33.43646614
"2016","1s","4s","Saline","SAM071",62.5,365,5.27,5.53,5.4,29.26543308
"2016","1s","4s","Saline","SAM073",67.5,330,4.42,4.78,4.6,39.11628649
"2016","1c","4c","Control","SAM075",67.5,45,0,0,0,24.20977354
"2016","1s","4s","Saline","SAM087",62.5,330,4.34,4.7,4.52,34.8393265
"2016","1c","4c","Control","SAM094",62.5,45,0,0,0,30.40892786
"2016","1c","4c","Control","SAM095",87.5,10,0,0,0,25.26491647
"2016","1s","4s","Saline","SAM101",72.5,365,5.48,5.78,5.63,31.35436042
